date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2021-11-11,421.208,2.261,31.647,1434.393,16.614,1578.097,7.699,5668.577,319.925,185.804,3782.451,864.182,143.752,368.562,7197.4,1388.868,280.495,123.621,8.301,7537.831,1432.414,5147.597,2654.922,2.172,420.515,1.278,502.695,4288.038,1702.474,2440.786,367.097,638.325,1142.534,3850.954,7.85,8.069,29.103,65.987,431.863,91.038,15584.529,0.0,0.0,855.398,0.504,294.097,72.898,35.006,0.0,404.375,4.119,9600.877,302.617,334.775,1797.977,6084.244,0.757,2850.776,4.461,3765.909,627.136,,57.996,619.911,46.569,27.958,6336.798,9.154,13.633,2543.433,2492.183,5534.951,2630.887,158.104,1008.709,978.337,104.475,237.338,2.587,8869.28,2661.418,10.814,7252.808,4592.405,2407.335,47.824,261.49,2.453,54.142,746.853,34.7,1581.854,82.24,2.404,4620.507,2823.791,56.755,10.73,,622.503,153.699,5206.537,3264.958,356.969,791.548,204.076,10.875,1376.677,467.11,9.069,0.0,49.38,39.355,75.408,918.523,5352.162,966.347,6.505,0.566,560.16,3379.494,6872.946,9.676,130.891,2232.856,0.0,1.351,1.519,1074.836,1867.132,14.562,551.292,0.0,85.724,8883.567,187.092,0.0,2271.927,1178.373,5977.861,6586.061,0.0,25.228,2.154,124.476,23.373,,63.671,5212.531,1117.399,225.253,14.824,7.326,2.292,976.042,,1710.924,2026.563,281.69,17.7,14.71,0.0,306.281,207.096,134.876,51.469,203.879,135.048,2563.932,816.874,353.601,2297.593,1869.842,14.009,0.0,713.072,778.331,0.0,1260.112,0.0,949.837,52.772,8.185,0.924,4725.573,2221.496,0.232,3388.137,9887.56,10589.935,0.0,47.677,32.123,325.805,294.408,8.98,425.937,214.18,14.08,873.721,498.893,2347.128,73.626,1.465,0.201,0.0,746.851,11.183,3.503,0.0,1660.959,195.693,2221.833,590.474,,8.783,3956.426,55.078,3557.796,1517.595,365.989,375.424,52.184,0.0,0.0,195.819,558.669,0.0,2.255,6.894,13.296
2021-11-12,430.659,2.31,27.502,1413.987,17.126,2517.44,7.39,5668.577,298.597,193.341,3593.275,845.396,142.897,365.43,7673.259,1378.634,329.277,117.508,9.592,7381.607,1426.96,6963.327,2479.736,2.172,482.813,0.0,433.651,4140.174,1913.08,291.222,374.533,638.325,1282.845,3616.804,7.85,6.594,28.209,65.987,464.551,85.98,13751.055,15.594,0.0,877.333,0.501,305.355,75.288,35.006,0.0,355.734,3.516,9481.037,280.855,329.544,1811.37,6271.685,1.252,3247.562,2.677,3765.909,632.123,150.603,57.879,650.528,46.569,35.016,5967.284,9.154,12.668,2593.033,2570.259,4518.327,2630.887,161.33,1032.533,902.57,0.0,237.338,2.587,8630.256,2799.598,7.707,8262.692,4586.917,2318.83,47.824,254.989,2.453,71.714,814.861,35.218,1656.719,53.677,2.404,4777.621,2858.652,57.405,10.298,,607.698,147.766,5520.088,3678.993,351.783,821.377,190.636,10.682,1404.41,460.821,8.847,0.0,50.502,39.12,79.781,950.265,5118.191,1011.158,4.771,0.566,559.279,2998.348,6641.678,8.784,129.884,2171.09,0.0,1.351,1.862,1121.833,1933.952,13.765,570.043,0.0,82.979,9197.539,157.579,0.0,2253.9,1068.757,5667.124,6173.036,0.0,23.653,1.881,123.276,20.646,,69.596,5319.91,1027.732,219.853,14.824,8.242,2.585,1049.537,,1645.486,2073.671,277.405,17.7,13.285,0.0,291.996,237.718,132.116,51.469,206.405,130.92,2490.168,861.856,355.085,2123.426,1865.17,13.356,0.0,587.236,750.534,0.0,1587.164,0.0,1068.566,43.977,8.24,0.866,4448.634,2352.172,0.232,3624.431,10010.534,10431.433,0.0,8.183,33.025,336.006,295.856,9.621,452.431,218.531,14.08,889.901,509.7,2470.347,73.626,1.59,0.201,0.0,735.065,10.438,2.938,0.0,1918.953,202.329,2168.447,612.343,,9.016,3896.831,54.231,3634.867,1656.517,360.395,368.412,52.126,0.0,0.0,226.983,573.722,0.0,2.048,5.545,13.296
2021-11-13,429.395,2.747,27.297,1620.508,17.682,2517.44,6.884,6172.451,287.932,196.944,3260.238,742.07,140.627,355.039,7763.308,1330.459,329.277,108.678,8.429,7264.438,1423.918,6026.893,2479.736,2.172,482.813,2.556,433.651,4509.833,1913.08,291.222,366.103,638.325,957.679,3437.504,7.85,6.594,27.433,65.987,466.189,67.435,10928.087,15.594,0.0,872.589,0.501,315.264,76.483,35.006,0.0,355.734,3.516,9287.754,257.933,366.16,1811.37,6747.767,1.252,3392.234,3.569,3765.909,653.586,151.047,58.059,231.046,46.569,29.316,5570.621,12.483,12.838,2593.088,2563.548,5967.958,2630.887,161.33,1051.303,976.907,0.0,216.827,2.587,8449.986,2799.598,7.707,9976.436,4565.347,2318.83,15.941,241.763,2.453,101.16,818.57,30.298,1667.836,56.744,1.736,4777.621,2858.652,57.719,10.145,,579.499,144.934,5710.608,3347.765,346.809,851.51,198.77,10.391,1414.512,449.015,8.57,0.0,45.452,37.715,75.86,959.828,4866.388,1089.85,1.301,0.566,559.279,2998.348,6257.323,9.231,127.873,2171.09,0.0,1.351,1.372,1154.48,2058.045,13.322,588.795,0.0,86.568,9199.078,127.502,0.0,2185.461,1150.969,5403.762,5905.129,0.0,22.692,1.668,120.895,16.361,,73.917,5358.682,927.717,238.367,14.824,8.089,2.288,1053.105,,1609.185,2118.571,277.36,17.7,11.288,0.0,291.996,260.855,152.13,51.469,205.348,125.122,2467.663,922.124,359.908,1917.365,1850.369,14.082,0.0,775.99,772.772,0.0,1712.213,0.0,1068.566,39.579,8.295,0.924,4256.538,2352.172,0.232,3494.753,10234.688,10432.376,0.0,8.183,32.157,333.144,299.619,9.621,452.431,223.066,14.08,823.563,509.7,2470.347,87.637,1.716,0.201,0.0,715.399,7.455,3.842,0.0,1924.832,192.86,2111.136,437.388,,8.402,3860.863,54.76,3746.245,1682.87,353.496,380.683,51.751,0.0,0.0,227.124,583.663,0.0,1.781,5.095,13.786
2021-11-14,430.331,3.769,26.613,1389.711,18.128,2517.44,6.716,6172.451,287.932,196.9,3067.824,723.283,138.827,344.763,8092.852,1310.282,329.277,96.452,8.692,7186.326,1421.192,6026.893,2479.736,2.172,482.813,2.556,456.72,4694.662,1913.08,291.222,359.792,638.325,1053.447,3374.396,7.85,6.594,26.479,65.987,467.958,67.435,10928.087,15.594,0.0,881.618,0.471,325.847,87.239,35.006,0.0,355.734,3.196,9285.769,245.893,360.93,1811.37,7074.907,1.252,3529.426,3.569,5154.072,684.934,156.269,49.923,256.613,46.569,29.044,5278.78,12.483,13.065,2619.93,2606.285,6099.742,1841.621,161.33,1070.073,1035.141,0.0,216.827,2.587,8342.091,2799.598,7.707,10894.513,4522.882,2318.83,15.941,243.22,2.453,119.682,912.545,33.233,1684.137,65.754,1.736,4777.621,2858.652,56.838,9.764,,563.565,143.473,5785.661,3371.425,338.766,881.034,186.745,10.294,1228.704,450.201,8.588,0.0,42.646,38.418,77.067,947.742,4601.617,1112.256,2.602,0.566,552.086,2998.348,5958.783,9.46,126.653,2171.09,0.0,1.351,1.372,1178.612,1953.043,13.057,555.042,0.0,90.791,9171.375,141.211,0.0,2095.33,1150.969,5602.681,5594.165,0.0,22.158,1.79,118.975,12.466,,78.828,5779.542,920.82,234.895,14.824,7.708,1.986,1048.749,,1528.463,2147.645,269.412,13.985,11.517,0.0,291.996,273.331,145.327,45.865,205.377,119.134,2516.362,966.911,367.7,1801.796,1847.549,13.719,0.0,671.127,817.248,0.0,1712.213,0.0,1068.566,8.795,8.02,1.097,4094.857,2352.172,0.232,3347.512,10394.696,10455.02,0.0,8.183,33.109,332.961,304.386,9.621,452.431,278.809,14.08,802.529,509.7,2470.347,94.191,1.883,0.201,0.183,703.111,7.455,4.972,0.0,1935.282,192.536,2068.015,743.559,,7.471,3788.75,54.337,3839.344,1667.798,349.972,373.087,50.798,0.0,0.0,233.555,589.061,0.0,1.424,4.046,14.767
2021-11-15,439.927,5.179,26.786,1377.045,18.93,2529.965,5.311,6172.451,287.932,199.735,2912.455,732.676,137.459,334.143,8464.345,1287.304,292.691,100.527,8.803,7282.191,1411.333,6318.161,2326.758,2.172,311.493,2.556,490.424,4509.833,1619.283,258.526,340.573,638.325,964.361,3070.206,7.85,8.844,25.525,65.987,455.111,60.692,22219.959,15.594,0.0,883.76,0.426,333.635,89.629,39.696,0.0,327.36,3.018,9259.22,232.961,376.622,1938.601,7329.624,1.666,3763.35,2.677,3655.955,705.862,153.88,58.501,281.39,15.523,28.23,5070.645,9.986,13.049,2702.582,2733.415,5629.083,263.089,140.895,1081.443,1050.801,0.0,199.665,2.587,8243.009,3148.98,9.529,12026.808,4485.809,2779.056,15.941,240.138,0.433,119.682,760.454,28.83,1758.278,48.596,2.537,5101.279,3137.545,55.948,9.681,,554.0,136.304,6063.776,3608.016,319.081,892.077,199.832,10.117,1523.852,451.593,8.44,0.0,40.401,38.652,81.893,953.054,4601.076,1110.616,2.602,0.566,517.883,3531.953,5783.514,8.746,125.478,2229.768,0.0,1.351,1.323,1196.292,1972.134,12.083,607.546,0.0,91.425,8763.519,148.599,0.0,2038.807,1287.989,5442.016,5444.264,0.0,21.891,1.85,113.457,17.92,,78.697,6285.634,931.166,253.216,14.824,7.326,1.885,1089.694,,1536.106,2009.818,258.777,13.548,10.737,0.0,279.044,249.287,117.721,87.011,219.768,114.374,2571.409,1006.44,365.474,1694.01,1840.314,12.34,0.0,671.127,494.796,169.924,1952.693,0.0,1662.214,8.795,7.883,1.097,3969.557,2622.859,0.232,3276.375,10532.555,10709.284,0.0,8.183,33.442,326.29,312.337,6.964,523.522,290.352,18.688,770.169,509.7,2821.015,59.886,2.134,0.201,0.183,685.691,8.201,5.085,0.0,1967.286,191.322,2021.473,612.343,,7.196,3733.362,53.595,3947.3,1737.986,345.375,370.165,50.422,0.0,0.0,221.895,595.456,0.0,1.573,4.396,14.276
2021-11-16,444.622,6.127,26.526,1312.661,19.152,2655.211,5.002,8565.85,330.589,205.734,2715.007,958.115,134.784,335.174,8819.505,1302.751,168.297,101.207,8.844,6969.742,1395.497,7380.968,2731.411,2.172,389.366,2.556,516.765,4103.209,1578.77,258.526,316.227,0.0,950.998,2910.075,18.127,8.689,24.392,65.987,444.761,64.063,22219.959,15.594,0.0,880.853,0.372,330.204,81.264,64.652,0.0,310.954,2.876,9129.455,212.982,449.854,2016.725,7546.129,1.666,3990.644,3.569,5099.096,708.89,179.934,58.681,281.39,35.823,26.33,4903.232,15.811,12.944,2769.092,2845.296,5384.34,263.089,140.895,1104.906,1157.964,91.416,191.294,2.587,8024.816,3271.519,3.555,13097.898,4427.552,2619.747,15.941,215.648,0.433,133.455,814.861,29.348,1810.845,40.833,2.537,5175.02,3247.493,55.053,9.365,,532.825,129.36,5879.826,3643.504,322.68,920.941,195.587,9.77,1295.513,447.469,9.347,0.0,37.035,36.778,89.283,987.054,4398.985,1145.773,5.204,0.189,515.535,4167.196,5613.336,7.951,124.201,2141.751,0.0,1.351,1.225,1169.537,1891.951,10.977,661.925,0.0,110.427,8664.248,119.596,0.0,1884.208,1287.989,5313.719,5106.19,0.0,20.85,2.275,113.051,17.14,,75.292,6747.715,1013.936,262.859,14.824,5.991,1.592,1095.97,,1462.071,2268.175,260.908,11.363,9.532,0.0,274.472,318.923,114.467,95.27,262.617,109.442,2645.824,1056.192,368.442,1517.961,1823.82,11.904,0.0,755.018,533.713,169.924,1952.693,0.0,2166.815,4.398,7.553,0.982,3776.006,2473.515,0.232,3040.79,10910.692,10906.468,0.0,8.183,33.91,319.512,327.004,6.689,609.542,290.443,6.187,579.245,559.371,2971.121,49.536,1.967,0.301,0.183,672.343,5.964,4.746,0.0,2038.48,199.577,1979.746,590.474,,7.577,3666.993,53.172,4007.084,1761.818,336.13,373.379,49.267,0.0,0.0,221.895,617.109,0.0,1.335,4.496,16.115
2021-11-17,449.838,7.902,23.674,1286.626,19.397,2855.604,4.299,6172.451,287.932,205.426,2465.768,882.969,133.32,324.134,9180.371,1317.136,207.323,97.81,9.025,6788.664,1382.177,6842.101,2018.333,0.0,404.94,7.668,542.943,3585.687,1606.603,258.526,307.552,638.325,926.499,2760.561,10.276,8.146,23.557,16.873,441.771,52.262,22219.959,15.594,0.0,878.608,0.339,326.271,71.703,64.652,0.0,348.592,2.77,8969.42,198.088,434.162,2536.811,8309.042,1.424,4141.946,6.245,3642.211,692.504,179.046,58.915,109.053,35.823,23.887,4652.867,16.643,12.806,2817.088,2939.088,5026.639,0.0,94.647,1170.962,1281.996,91.416,149.017,2.217,7752.675,3429.25,3.555,14230.192,4385.568,2336.531,15.941,217.273,0.433,108.759,692.446,29.089,1860.519,59.14,2.27,5358.721,3158.998,54.226,9.517,,513.661,126.91,6012.015,3619.845,334.321,957.087,195.234,9.584,1350.006,440.509,7.33,0.0,38.718,35.606,93.958,978.288,4297.4,1164.353,13.878,0.0,487.791,4802.439,5304.979,7.774,120.618,2370.287,0.0,0.0,1.078,1197.912,1930.133,10.268,710.679,0.0,100.081,8294.1,155.446,0.0,1857.016,1781.261,5050.652,4817.552,0.0,20.77,2.305,106.83,16.361,,74.507,7163.167,1044.975,259.388,13.24,6.143,2.329,1129.731,,1376.095,2395.514,251.05,10.926,8.782,0.0,245.901,286.487,104.312,94.827,237.095,96.773,2788.71,1141.19,359.908,1377.772,1813.586,11.904,0.0,545.291,522.594,169.924,1529.449,0.0,2997.922,4.398,7.663,0.866,3629.605,2380.175,0.232,3039.548,11188.359,10810.235,0.0,8.183,38.268,312.651,341.865,5.773,613.874,292.046,7.083,550.121,556.338,3180.95,55.819,1.967,0.1,0.473,666.011,4.473,5.085,0.0,2214.177,51.392,1940.0,852.906,,7.027,3551.985,53.066,3985.502,1812.851,332.945,390.908,49.469,0.0,0.0,213.379,636.653,0.0,1.335,4.046,15.624
2021-11-18,462.429,6.881,23.081,1259.887,20.221,3644.653,3.597,4156.957,287.932,211.908,2299.25,864.182,132.75,327.611,9683.301,1350.926,214.64,94.414,9.066,6618.237,1367.809,8274.763,1855.484,0.974,342.642,7.668,479.544,2809.404,1529.288,282.857,288.342,638.325,759.462,2698.337,10.276,8.612,22.841,0.0,473.497,43.833,25159.338,15.594,0.0,872.385,0.29,316.189,101.58,64.652,0.0,274.666,2.379,9039.637,190.328,434.162,2662.926,8370.982,1.424,4461.721,5.353,4329.421,672.377,210.822,58.843,109.053,20.3,26.873,4351.223,16.643,12.652,2898.756,3078.802,5873.826,0.0,94.647,1207.419,1396.473,91.416,149.017,2.217,7721.428,3611.27,2.33,13832.359,4434.196,2371.933,15.941,171.879,0.0,81.213,688.737,27.19,1957.192,43.325,2.404,5596.799,2957.874,53.231,9.39,,494.949,125.247,6204.923,3501.55,326.384,990.083,191.343,9.044,1745.19,433.292,7.219,0.0,41.524,36.075,87.021,1038.718,4212.565,1183.297,13.878,0.0,485.296,5081.946,5135.528,7.234,118.587,2456.76,0.0,0.0,1.176,1199.592,1863.314,10.357,716.304,0.0,105.36,8037.843,130.866,0.0,1757.107,1890.877,5163.647,4704.329,0.0,19.515,1.881,100.057,18.309,,73.557,7438.047,1010.488,259.581,13.24,5.609,2.366,1209.021,,1404.276,2472.617,250.672,12.237,8.896,0.0,251.806,310.077,94.551,84.357,242.323,90.906,2935.057,1230.861,358.795,1258.745,1789.891,10.38,0.0,608.209,483.677,169.924,1490.972,0.0,3561.888,4.398,7.526,0.866,3516.239,2417.511,0.0,2614.501,11126.695,10853.634,0.0,0.0,42.091,302.452,354.718,5.773,656.537,293.054,9.92,734.573,575.865,3424.873,46.011,1.716,0.1,0.473,657.712,3.728,5.877,0.0,2232.465,40.385,1908.784,809.168,,6.561,3448.413,51.371,4051.523,1963.644,327.779,395.583,48.863,0.0,0.0,213.379,657.644,0.0,1.276,4.146,16.176
2021-11-19,464.304,7.902,23.032,1234.908,20.733,3344.063,3.428,10014.486,266.604,209.799,2115.828,939.329,131.612,324.096,9884.54,1341.175,202.444,93.735,9.253,6501.069,1354.49,8303.761,1485.374,0.974,109.022,11.502,396.757,3031.199,1541.659,282.857,278.004,638.325,719.373,2638.03,10.276,8.612,21.768,0.0,445.594,47.205,28156.922,0.0,0.0,860.04,0.256,308.44,88.434,94.466,0.0,268.103,2.912,7993.825,186.226,444.623,2368.285,8657.05,1.525,4374.17,6.245,4865.444,664.629,142.659,58.69,78.436,23.882,25.515,4177.023,15.811,12.328,2957.578,3176.435,6645.707,0.0,60.23,1258.134,1652.471,117.535,149.017,2.217,7676.828,3663.207,2.33,14015.975,4522.689,2460.438,23.912,217.329,0.0,63.165,657.824,24.169,1985.161,55.498,2.404,5889.657,2987.372,52.138,9.249,,477.58,122.932,5738.081,3667.164,331.887,1024.502,195.587,8.657,1533.155,425.92,7.663,0.0,36.474,34.201,79.932,1025.304,3703.015,1222.644,16.48,0.0,461.222,7241.774,4751.9,7.412,116.336,2643.603,0.0,0.0,0.98,1194.818,1785.039,10.932,770.683,0.0,108.527,7773.891,130.866,0.0,1610.453,2110.109,5170.415,4554.428,679.81,18.154,1.911,93.264,14.803,,70.808,7890.677,1058.77,258.616,13.24,5.456,1.881,1178.249,,1392.335,2583.394,257.977,12.237,9.27,0.0,251.044,258.133,137.538,84.651,253.748,87.358,3193.33,1291.226,367.7,1159.3,1769.119,8.275,0.0,587.236,478.118,339.847,1163.92,0.0,3977.441,4.398,7.251,0.982,3409.13,2445.513,0.0,2733.89,11362.189,10894.203,0.0,7.501,48.703,290.385,371.875,7.331,704.541,294.062,9.92,656.909,593.781,3681.724,51.796,1.716,0.1,0.473,651.436,5.219,7.459,0.0,2203.726,40.709,1910.811,984.123,,6.243,3348.442,51.901,4130.579,1910.991,322.817,401.426,48.054,0.0,0.0,199.105,664.193,0.0,1.246,3.996,16.176
2021-11-20,469.603,8.607,22.954,1191.985,21.513,3344.063,3.147,8250.929,181.291,209.864,1978.801,1108.408,132.158,337.467,10364.426,1318.198,202.444,99.848,9.411,6199.271,1343.478,8303.761,1485.374,0.974,109.022,8.946,480.771,3031.199,1541.659,282.857,272.695,638.325,605.788,2615.175,10.276,8.612,20.575,0.0,455.241,52.262,30630.657,0.0,0.0,855.347,0.215,309.924,82.459,94.466,0.0,268.103,2.628,7819.895,185.691,455.085,3183.011,9495.244,1.525,4518.162,5.353,4865.444,650.647,139.603,58.447,50.344,31.643,28.501,3777.344,11.65,11.339,3007.889,3274.525,5007.813,0.0,60.23,1317.332,1770.914,117.535,147.761,2.217,7610.863,3663.207,2.33,13067.295,4504.586,2460.438,23.912,223.269,0.0,33.72,547.774,22.788,2024.139,52.431,2.537,5889.657,2987.372,51.586,9.372,,468.919,122.415,6000.269,3939.243,338.872,1075.334,170.122,7.931,1913.808,419.889,7.626,0.0,36.474,32.327,77.368,1066.741,3268.034,1216.632,16.48,0.0,461.222,7241.774,4616.266,6.845,114.654,2643.603,0.0,0.0,0.98,1196.292,1695.31,12.216,785.684,0.0,108.527,7460.688,134.662,0.0,1576.844,2027.897,5094.791,4359.876,679.81,17.967,2.002,89.462,13.634,,69.138,8381.225,1034.629,246.852,13.24,4.731,1.853,1181.566,,1356.034,2589.282,259.731,12.237,10.597,0.0,251.044,313.479,117.524,84.651,274.041,81.508,3422.147,1341.563,372.524,1092.716,1754.11,5.952,0.0,398.482,372.487,339.847,1163.92,0.0,3977.441,4.398,6.894,0.808,3287.469,2445.513,0.0,2667.721,11901.574,10691.358,0.0,7.501,58.403,290.962,385.307,7.331,704.541,294.474,9.92,642.347,593.781,3681.724,43.435,1.716,0.1,0.473,644.992,7.455,5.764,0.0,2327.172,44.189,1919.763,984.123,,5.058,3215.3,52.006,4163.345,1913.998,322.713,382.728,48.054,0.0,0.0,195.783,675.029,0.0,1.098,4.296,13.602
2021-11-21,473.548,8.364,23.844,1024.868,21.869,3344.063,3.119,8250.929,181.291,211.073,1838.537,1117.801,131.658,345.565,10522.71,1266.741,202.444,112.754,9.271,6043.047,1334.878,8303.761,1485.374,0.974,109.022,8.946,457.293,3179.063,1541.659,282.857,276.346,638.325,837.413,2601.167,10.276,8.612,19.74,0.0,459.636,52.262,30630.657,0.0,0.0,850.093,0.194,310.676,74.093,94.466,0.0,268.103,2.841,7847.436,184.085,502.163,3183.011,9994.864,1.525,4550.803,5.353,4205.723,612.264,142.27,66.411,24.778,31.643,32.573,3985.479,12.483,11.169,3039.968,3334.443,4330.064,0.0,60.23,1333.575,1877.87,117.535,147.761,2.956,7519.259,3663.207,5.317,12577.654,4530.2,2460.438,79.707,217.889,0.0,15.198,628.148,21.407,2055.779,43.421,2.671,5889.657,2987.372,50.357,9.281,,448.557,116.235,6075.123,4199.494,343.423,1111.616,175.427,8.027,2230.93,412.568,7.644,0.0,32.546,30.219,74.201,1058.241,3121.059,1214.811,16.48,0.0,460.341,7572.1,4571.904,6.784,112.518,2643.603,0.0,0.0,0.98,1187.216,1689.583,12.393,954.447,0.0,108.527,7286.003,136.043,0.0,1643.755,2082.705,4876.157,4259.411,679.81,18.608,1.85,86.011,19.478,,67.207,8597.861,1027.732,252.638,13.24,5.495,2.023,1193.466,,1405.709,2647.063,271.654,13.767,9.834,0.0,251.044,312.118,146.806,84.651,287.845,81.603,3534.448,1440.483,370.297,1037.526,1741.181,5.879,0.0,356.536,383.606,339.847,1163.92,0.0,3977.441,0.0,7.059,0.808,3186.182,2445.513,0.0,2658.319,12241.083,10634.278,0.0,7.501,65.499,293.208,401.152,7.331,704.541,241.983,9.92,634.257,593.781,3681.724,42.35,1.758,0.1,0.29,643.974,7.455,5.538,0.0,2365.708,46.536,1914.526,874.776,,5.376,3118.654,51.689,4212.672,1936.535,322.423,378.638,47.679,0.0,0.0,193.204,692.476,0.0,1.098,4.346,13.419
2021-11-22,486.467,7.318,22.882,1175.801,22.426,4909.635,3.372,8250.929,191.955,194.022,1800.414,1136.588,130.675,345.107,10820.15,1242.895,156.102,118.867,9.446,5780.306,1326.488,9530.434,1423.69,0.974,249.194,8.946,499.668,2994.233,1470.529,198.837,282.839,638.325,924.272,2636.408,10.276,5.663,18.846,0.0,463.251,53.948,27473.007,0.0,0.0,843.615,0.208,308.227,72.898,54.77,0.0,248.995,2.841,7895.074,176.415,528.317,3244.394,11625.13,1.757,4557.773,4.461,4205.723,571.921,143.714,57.302,0.0,31.643,33.93,3904.035,15.811,10.966,3171.869,3542.018,4574.807,0.0,41.946,1352.345,1907.835,117.535,155.295,2.956,7527.538,4084.319,3.495,11720.782,4562.651,2637.448,87.678,219.459,2.309,15.198,598.471,17.954,2147.606,40.737,2.27,6506.574,2839.881,49.45,9.154,,425.215,116.235,6288.537,4187.664,355.064,1132.01,175.427,7.793,2091.907,403.341,7.755,0.0,35.912,30.687,69.224,1081.217,3081.613,1172.732,17.347,0.189,463.13,11281.921,4545.722,6.765,110.262,2932.361,0.0,0.0,0.98,1179.614,1569.307,12.57,967.573,0.0,107.894,7169.032,145.446,0.0,1551.791,2219.725,4799.355,4146.188,679.81,18.821,1.82,83.224,17.53,,67.207,8756.025,996.693,251.674,13.24,5.647,1.885,1210.355,,1397.589,2942.96,270.655,13.548,10.253,0.0,246.473,342.06,146.609,48.372,286.171,72.188,3606.38,1489.262,369.555,1007.718,1722.682,6.097,0.0,377.509,400.285,1869.159,846.488,0.0,4036.806,0.0,7.086,0.635,3081.984,2370.841,0.0,2550.46,12540.013,10434.263,0.0,7.501,68.438,294.831,412.21,8.247,832.32,233.005,10.944,732.955,593.781,4240.046,41.129,1.507,0.502,0.29,645.159,6.71,4.859,0.0,2366.361,47.102,1926.29,874.776,,5.757,3033.015,52.324,4289.166,1965.607,320.821,383.605,47.967,0.0,0.0,194.829,709.84,0.0,0.742,3.847,14.46
